x,y
257.0206090839692,-362.6513676619524
254.8210117828673,-362.86348585832746
252.615222127925,-362.96794989054195
250.45697474289017,-362.70415461282244
249.60142559909843,-361.0592422496915
250.7954695834206,-359.2074989980495
252.2306826218796,-357.5310466332363
253.70259595234646,-355.88280710216003
255.17440352829462,-354.23447313247135
256.3540144720194,-352.3680351610117
255.1363033480762,-350.977165938438
252.9474432615218,-350.8055411991489
250.73948895054687,-350.8955158319136
248.53524107608152,-351.05208442443194
246.32897828048874,-351.1443926356204
244.11925150622955,-351.1262267508314
242.21880863450338,-350.2743159999442
242.69211375909043,-348.2607722032743
244.0436713521541,-346.5214745193561
245.52061935697938,-344.8779842918017
246.9354291819448,-343.1859520370208
247.03792500860266,-341.29686147526223
245.02745303937436,-340.623100000308
242.82695942588543,-340.4817926035248
240.61721049662737,-340.4970269689796
238.40755754564174,-340.52205728084243
236.19793433322414,-340.55012283612893
233.99480357901587,-340.38262736953664
231.882315849596,-339.85080459477996
231.0429055768318,-338.1459101859582
232.35806943665247,-336.3700818051539
233.9176111264507,-334.8049633625394
235.41643589214104,-333.1820760550804
236.40160102507878,-331.2566845801192
234.79922343510887,-330.0036777076277
232.63335851401496,-329.5652127035246
230.43407676240264,-329.35531470576854
228.23417135127252,-329.14685139674344
226.03632700930848,-328.9172807872468
223.87208597906024,-328.49777141835773
221.94440808244414,-327.5891133246938
222.0009076664305,-325.7276684217819
223.55399792455972,-324.1870378137077
225.2809098955728,-322.81191809495635
227.0575035094114,-321.4980555518702
228.77273331289334,-320.10478273669884
230.11575194503814,-318.3747081230912
228.97004457199378,-316.76456810985877
226.91125469956884,-315.9737057092946
224.77903497051742,-315.3933080496747
222.67461186016982,-314.71950870753847
220.79433492379954,-313.6070681353738
221.15874572527045,-311.72561215821406
222.88495164510974,-310.34596164501863
224.82104407818045,-309.2832648382401
226.7732683928747,-308.24859628097795
228.76337394939236,-307.2880223430817
230.74671028811386,-306.3139816675399
232.70489332766664,-305.2899008114274
234.56233470796238,-304.10743509887817
235.87829481952735,-302.4743773198941
234.80383439965706,-300.78632613711073
232.95770175940623,-299.57783512744203
231.90945433253847,-297.84651920672536
233.33047266215365,-296.32822516534645
235.29838695058916,-295.3507184397092
237.32988340498113,-294.48179621316547
239.4274350957474,-293.78645505890245
241.52498678651367,-293.0911139046394
243.63473116709324,-292.43408025840455
245.74830698510632,-291.7890843841874
247.85552767502776,-291.1241359633131
249.95279189107714,-290.4279282182205
252.01715458058194,-289.64841563669074
254.02414311868776,-288.72363489286016
254.84433623564803,-286.94136068718007
253.6682119488946,-285.110710877991
254.26935072596658,-283.27624171852545
256.3026711668057,-282.4164632552236
258.41095054631666,-281.77241360776287
260.55318197006,-281.23013421171834
262.7126485416891,-280.76482321404654
264.88156830912703,-280.34172811993056
267.0515230247866,-279.92413081799225
269.2258243554413,-279.52962335321973
271.40012568609603,-279.13511588844716
273.56582788944036,-278.696614143615
275.72865178372797,-278.24338658648
277.84176722349,-277.60605993028014
279.65159692570967,-276.4587458480719
278.49484473278807,-274.7319696236585
278.3179114396466,-272.9782597924804
280.32460146682433,-272.1645823992201
282.48211444145113,-271.7096284345736
284.66695331804505,-271.3784162675686
286.8609642111507,-271.1188812588344
289.0588046312198,-270.88927310532557
291.25709260523723,-270.6640311803901
293.45580979204107,-270.44297655206975
295.6485948462375,-270.17470862597406
297.83365536723755,-269.84496185068247
299.50434189572894,-268.8826831678777
297.9026179219332,-267.50452027264396
295.9502367346999,-266.47014315205183
294.4456404520558,-265.05109881373187
296.1124450633663,-264.0140545277241
298.30443227999194,-263.7417728264785
300.50506868372236,-263.5493342964811
302.71010768422434,-263.4043328395461
304.91248211649383,-263.2234137467591
307.08329775339195,-262.8498136320501
306.9301264720842,-261.53275147755704
304.9763615305207,-260.50780072132216
302.9551925516859,-259.6144372033497
300.9324262413473,-258.72469694165767
298.9345900999821,-257.7836303085072
297.0221202712563,-256.69458971847286
296.8524158679498,-255.1107247575215
299.0202646491555,-254.6874273856189
301.21333168669594,-254.42078868019578
303.1059542977825,-253.60239303081633
301.70095321086,-252.16219511916137
299.7478971823747,-251.12836990867174
297.7751867599022,-250.13351260378798
295.78292352420897,-249.17742180477708
293.79699740863015,-248.20834656052014
291.8175388187376,-247.2260196764594
289.87189538048915,-246.18093498001394
287.96279517285546,-245.0680294074422
286.3092748103351,-243.6097727960672
287.6741660755552,-242.26345901400455
289.80327510531845,-241.7005185273096
290.3202404330029,-240.1335106372726
288.606523941565,-238.73837687908957
286.7470513482674,-237.54664849047538
284.87218788540815,-236.37709971314246
282.972472668734,-235.24824874344597
281.0727574520598,-234.11939777374948
279.1986369960161,-232.94861438686854
277.3262260268611,-231.77503031283047
275.54917879382094,-230.46313079906056
273.93119644357273,-228.9882760146445
273.8241080980553,-227.17350012424555
275.9744995684875,-226.67153533161337
278.1020319884839,-226.14072828366574
278.2773696617874,-224.43500705959954
276.7509565702038,-222.83913622639795
275.0341645792861,-221.44778879452886
273.3061986103266,-220.0705560243877
271.5580306430497,-218.71884186287465
269.8310762170671,-217.34081305622007
268.1391677933029,-215.9193109275393
266.58364385699963,-214.35829691169127
265.585964712323,-212.5014635857769
267.18071988964067,-211.48777097059823
269.39031468445387,-211.4575507955302
